Academic_Year,SSA_T1,Age,Level,Gender,Framework, Starts , Achievements 
201415,"Leisure, Travel and Tourism",25+,Advanced Apprenticeship,Male,Sporting Excellence, -   , -   
201415,"Leisure, Travel and Tourism",25+,Advanced Apprenticeship,Male,Supporting Teaching and Learning in Physical Education and School Sport,90,10
201415,"Leisure, Travel and Tourism",25+,Advanced Apprenticeship,Male,Travel Services, -   , -   
201415,"Leisure, Travel and Tourism",25+,Advanced Apprenticeship,Not App/ Known,Active Leisure and Learning, -   , -   
201415,"Leisure, Travel and Tourism",25+,Advanced Apprenticeship,Not App/ Known,Aviation Operations on the Ground, -   , -   
201415,"Leisure, Travel and Tourism",25+,Advanced Apprenticeship,Not App/ Known,Sporting Excellence, -   , -   
201415,"Leisure, Travel and Tourism",25+,Advanced Apprenticeship,Not App/ Known,Supporting Teaching and Learning in Physical Education and School Sport, -   , -   
201415,"Leisure, Travel and Tourism",25+,Advanced Apprenticeship,Not App/ Known,Travel Services, -   , -   
201415,"Leisure, Travel and Tourism",25+,Higher Apprenticeship,Female,Active Leisure and Learning, -   , -   
201415,"Leisure, Travel and Tourism",25+,Higher Apprenticeship,Female,Aviation Operations on the Ground, -   , -   
201415,"Leisure, Travel and Tourism",25+,Higher Apprenticeship,Female,Sporting Excellence, -   , -   
201415,"Leisure, Travel and Tourism",25+,Higher Apprenticeship,Female,Supporting Teaching and Learning in Physical Education and School Sport, -   , -   
201415,"Leisure, Travel and Tourism",25+,Higher Apprenticeship,Female,Travel Services, -   , -   
201415,"Leisure, Travel and Tourism",25+,Higher Apprenticeship,Male,Active Leisure and Learning, -   , -   
201415,"Leisure, Travel and Tourism",25+,Higher Apprenticeship,Male,Aviation Operations on the Ground, -   , -   
201415,"Leisure, Travel and Tourism",25+,Higher Apprenticeship,Male,Sporting Excellence, -   , -   
201415,"Leisure, Travel and Tourism",25+,Higher Apprenticeship,Male,Supporting Teaching and Learning in Physical Education and School Sport, -   , -   
201415,"Leisure, Travel and Tourism",25+,Higher Apprenticeship,Male,Travel Services, -   , -   
201415,"Leisure, Travel and Tourism",25+,Higher Apprenticeship,Not App/ Known,Active Leisure and Learning, -   , -   
201415,"Leisure, Travel and Tourism",25+,Higher Apprenticeship,Not App/ Known,Aviation Operations on the Ground, -   , -   
201415,"Leisure, Travel and Tourism",25+,Higher Apprenticeship,Not App/ Known,Sporting Excellence, -   , -   
201415,"Leisure, Travel and Tourism",25+,Higher Apprenticeship,Not App/ Known,Supporting Teaching and Learning in Physical Education and School Sport, -   , -   
201415,"Leisure, Travel and Tourism",25+,Higher Apprenticeship,Not App/ Known,Travel Services, -   , -   
201415,"Leisure, Travel and Tourism",25+,Intermediate Apprenticeship,Female,Active Leisure and Learning,700,340
201415,"Leisure, Travel and Tourism",25+,Intermediate Apprenticeship,Female,Aviation Operations on the Ground, -   , -   
201415,"Leisure, Travel and Tourism",25+,Intermediate Apprenticeship,Female,Sporting Excellence, -   , -   
201415,"Leisure, Travel and Tourism",25+,Intermediate Apprenticeship,Female,Supporting Teaching and Learning in Physical Education and School Sport, -   , -   
201415,"Leisure, Travel and Tourism",25+,Intermediate Apprenticeship,Female,Travel Services,10, -   
201415,"Leisure, Travel and Tourism",25+,Intermediate Apprenticeship,Male,Active Leisure and Learning,730,450
201415,"Leisure, Travel and Tourism",25+,Intermediate Apprenticeship,Male,Aviation Operations on the Ground, -   , -   
201415,"Leisure, Travel and Tourism",25+,Intermediate Apprenticeship,Male,Sporting Excellence, -   , -   
201415,"Leisure, Travel and Tourism",25+,Intermediate Apprenticeship,Male,Supporting Teaching and Learning in Physical Education and School Sport, -   , -   
201415,"Leisure, Travel and Tourism",25+,Intermediate Apprenticeship,Male,Travel Services, -   , -   
201415,"Leisure, Travel and Tourism",25+,Intermediate Apprenticeship,Not App/ Known,Active Leisure and Learning, -   , -   
201415,"Leisure, Travel and Tourism",25+,Intermediate Apprenticeship,Not App/ Known,Aviation Operations on the Ground, -   , -   
201415,"Leisure, Travel and Tourism",25+,Intermediate Apprenticeship,Not App/ Known,Sporting Excellence, -   , -   
201415,"Leisure, Travel and Tourism",25+,Intermediate Apprenticeship,Not App/ Known,Supporting Teaching and Learning in Physical Education and School Sport, -   , -   
201415,"Leisure, Travel and Tourism",25+,Intermediate Apprenticeship,Not App/ Known,Travel Services, -   , -   
201415,"Leisure, Travel and Tourism",25+,Unassigned,Female,Active Leisure and Learning, -   , -   
201415,"Leisure, Travel and Tourism",25+,Unassigned,Female,Aviation Operations on the Ground, -   , -   
201415,"Leisure, Travel and Tourism",25+,Unassigned,Female,Sporting Excellence, -   , -   
201415,"Leisure, Travel and Tourism",25+,Unassigned,Female,Supporting Teaching and Learning in Physical Education and School Sport, -   , -   
201415,"Leisure, Travel and Tourism",25+,Unassigned,Female,Travel Services, -   , -   
201415,"Leisure, Travel and Tourism",25+,Unassigned,Male,Active Leisure and Learning, -   , -   
201415,"Leisure, Travel and Tourism",25+,Unassigned,Male,Aviation Operations on the Ground, -   , -   
201415,"Leisure, Travel and Tourism",25+,Unassigned,Male,Sporting Excellence, -   , -   
201415,"Leisure, Travel and Tourism",25+,Unassigned,Male,Supporting Teaching and Learning in Physical Education and School Sport, -   , -   
201415,"Leisure, Travel and Tourism",25+,Unassigned,Male,Travel Services, -   , -   
201415,"Leisure, Travel and Tourism",25+,Unassigned,Not App/ Known,Active Leisure and Learning, -   , -   
201415,"Leisure, Travel and Tourism",25+,Unassigned,Not App/ Known,Aviation Operations on the Ground, -   , -   
201415,"Leisure, Travel and Tourism",25+,Unassigned,Not App/ Known,Sporting Excellence, -   , -   
201415,"Leisure, Travel and Tourism",25+,Unassigned,Not App/ Known,Supporting Teaching and Learning in Physical Education and School Sport, -   , -   
201415,"Leisure, Travel and Tourism",25+,Unassigned,Not App/ Known,Travel Services, -   , -   
201415,"Leisure, Travel and Tourism",Under 19,Advanced Apprenticeship,Female,Active Leisure and Learning,150,90
201415,"Leisure, Travel and Tourism",Under 19,Advanced Apprenticeship,Female,Aviation Operations on the Ground, -   , -   
201415,"Leisure, Travel and Tourism",Under 19,Advanced Apprenticeship,Female,Sporting Excellence,500,390
201415,"Leisure, Travel and Tourism",Under 19,Advanced Apprenticeship,Female,Supporting Teaching and Learning in Physical Education and School Sport,60,10
201415,"Leisure, Travel and Tourism",Under 19,Advanced Apprenticeship,Female,Travel Services,60,50
201415,"Leisure, Travel and Tourism",Under 19,Advanced Apprenticeship,Male,Active Leisure and Learning,360,360
201415,"Leisure, Travel and Tourism",Under 19,Advanced Apprenticeship,Male,Aviation Operations on the Ground, -   , -   
201415,"Leisure, Travel and Tourism",Under 19,Advanced Apprenticeship,Male,Sporting Excellence,"1,630","1,340"
201415,"Leisure, Travel and Tourism",Under 19,Advanced Apprenticeship,Male,Supporting Teaching and Learning in Physical Education and School Sport,300,20
201415,"Leisure, Travel and Tourism",Under 19,Advanced Apprenticeship,Male,Travel Services,10,10
201415,"Leisure, Travel and Tourism",Under 19,Advanced Apprenticeship,Not App/ Known,Active Leisure and Learning, -   , -   
201415,"Leisure, Travel and Tourism",Under 19,Advanced Apprenticeship,Not App/ Known,Aviation Operations on the Ground, -   , -   
201415,"Leisure, Travel and Tourism",Under 19,Advanced Apprenticeship,Not App/ Known,Sporting Excellence, -   , -   
201415,"Leisure, Travel and Tourism",Under 19,Advanced Apprenticeship,Not App/ Known,Supporting Teaching and Learning in Physical Education and School Sport, -   , -   
201415,"Leisure, Travel and Tourism",Under 19,Advanced Apprenticeship,Not App/ Known,Travel Services, -   , -   
201415,"Leisure, Travel and Tourism",Under 19,Higher Apprenticeship,Female,Active Leisure and Learning, -   , -   
201415,"Leisure, Travel and Tourism",Under 19,Higher Apprenticeship,Female,Aviation Operations on the Ground, -   , -   
201415,"Leisure, Travel and Tourism",Under 19,Higher Apprenticeship,Female,Sporting Excellence, -   , -   
201415,"Leisure, Travel and Tourism",Under 19,Higher Apprenticeship,Female,Supporting Teaching and Learning in Physical Education and School Sport, -   , -   
201415,"Leisure, Travel and Tourism",Under 19,Higher Apprenticeship,Female,Travel Services, -   , -   
201415,"Leisure, Travel and Tourism",Under 19,Higher Apprenticeship,Male,Active Leisure and Learning, -   , -   
201415,"Leisure, Travel and Tourism",Under 19,Higher Apprenticeship,Male,Aviation Operations on the Ground, -   , -   
201415,"Leisure, Travel and Tourism",Under 19,Higher Apprenticeship,Male,Sporting Excellence, -   , -   
201415,"Leisure, Travel and Tourism",Under 19,Higher Apprenticeship,Male,Supporting Teaching and Learning in Physical Education and School Sport, -   , -   
201415,"Leisure, Travel and Tourism",Under 19,Higher Apprenticeship,Male,Travel Services, -   , -   
201415,"Leisure, Travel and Tourism",Under 19,Higher Apprenticeship,Not App/ Known,Active Leisure and Learning, -   , -   
201415,"Leisure, Travel and Tourism",Under 19,Higher Apprenticeship,Not App/ Known,Aviation Operations on the Ground, -   , -   
201415,"Leisure, Travel and Tourism",Under 19,Higher Apprenticeship,Not App/ Known,Sporting Excellence, -   , -   
201415,"Leisure, Travel and Tourism",Under 19,Higher Apprenticeship,Not App/ Known,Supporting Teaching and Learning in Physical Education and School Sport, -   , -   
201415,"Leisure, Travel and Tourism",Under 19,Higher Apprenticeship,Not App/ Known,Travel Services, -   , -   
201415,"Leisure, Travel and Tourism",Under 19,Intermediate Apprenticeship,Female,Active Leisure and Learning,610,480
201415,"Leisure, Travel and Tourism",Under 19,Intermediate Apprenticeship,Female,Aviation Operations on the Ground, -   , -   
201415,"Leisure, Travel and Tourism",Under 19,Intermediate Apprenticeship,Female,Sporting Excellence, -   , -   
201415,"Leisure, Travel and Tourism",Under 19,Intermediate Apprenticeship,Female,Supporting Teaching and Learning in Physical Education and School Sport, -   , -   
201415,"Leisure, Travel and Tourism",Under 19,Intermediate Apprenticeship,Female,Travel Services,230,130
201415,"Leisure, Travel and Tourism",Under 19,Intermediate Apprenticeship,Male,Active Leisure and Learning,"1,660","1,310"
201415,"Leisure, Travel and Tourism",Under 19,Intermediate Apprenticeship,Male,Aviation Operations on the Ground, -   , -   
201415,"Leisure, Travel and Tourism",Under 19,Intermediate Apprenticeship,Male,Sporting Excellence, -   , -   
201415,"Leisure, Travel and Tourism",Under 19,Intermediate Apprenticeship,Male,Supporting Teaching and Learning in Physical Education and School Sport, -   , -   
201415,"Leisure, Travel and Tourism",Under 19,Intermediate Apprenticeship,Male,Travel Services,40,20
201415,"Leisure, Travel and Tourism",Under 19,Intermediate Apprenticeship,Not App/ Known,Active Leisure and Learning, -   , -   
201415,"Leisure, Travel and Tourism",Under 19,Intermediate Apprenticeship,Not App/ Known,Aviation Operations on the Ground, -   , -   
201415,"Leisure, Travel and Tourism",Under 19,Intermediate Apprenticeship,Not App/ Known,Sporting Excellence, -   , -   
